TransactionID,Amount,Currency,Status,TransactionDate,SettlementDate,FromAccountID,ToAccountID,ClearingHouseID,PaymentMethodID
20094,11084,GBP,Settled,2024-03-28,2024-03-30,371,1490,7,696
20095,97,GBP,Settled,2024-08-24,2024-08-27,774,1200,7,137
20096,33,GBP,Settled,2024-11-26,2024-11-27,56,780,6,11
20097,55,EUR,Cleared,2024-10-31,2024-11-02,11,1172,4,569
20098,76,CAD,Settled,2024-11-02,2024-11-05,1162,193,3,190
20099,136,JPY,Settled,2025-03-27,2025-03-30,1090,568,2,191
20100,871,GBP,Settled,2024-09-18,2024-09-19,1989,275,7,468
20101,61,EUR,Cleared,2024-03-19,2024-03-21,191,1157,5,504
20102,59,USD,Cleared,2024-12-17,2024-12-19,1501,1277,5,854
20103,87,EUR,Cleared,2025-03-11,2025-03-14,1749,1864,5,549
20104,507,USD,Settled,2024-01-13,2024-01-14,1100,1429,6,16
20105,243,GBP,Settled,2025-06-10,2025-06-11,1281,1609,3,845
20106,60,GBP,Settled,2024-09-14,2024-09-16,673,1377,1,391
20107,2430,CAD,Failed,2024-03-08,2024-03-11,1228,460,3,698
20108,27,EUR,Cleared,2025-04-28,2025-04-29,814,1632,3,513
20109,75,CAD,Settled,2024-10-16,2024-10-18,801,299,7,299
20110,15,CAD,Cleared,2024-11-12,2024-11-15,1546,1059,1,703
20111,7,JPY,Cleared,2024-11-25,2024-11-27,1043,1208,2,781
20112,21294,CAD,Cleared,2024-05-01,2024-05-03,260,369,4,944
20113,47176,USD,Cleared,2025-01-11,2025-01-13,1282,1119,7,122
20114,39495,CAD,Settled,2024-05-21,2024-05-22,774,565,7,137
20115,40123,GBP,Settled,2025-02-06,2025-02-07,1074,1161,6,473
20116,593,CAD,Settled,2023-12-13,2023-12-14,1012,1521,5,148
20117,5,GBP,Settled,2025-04-01,2025-04-04,1248,1250,7,598
20118,924,CAD,Pending,2025-01-19,2025-01-21,1496,1456,6,638
20119,1,JPY,Settled,2024-06-28,2024-06-29,1263,1861,3,831
20120,785,GBP,Settled,2025-01-11,2025-01-14,871,1146,4,189
20121,30,CAD,Settled,2025-06-02,2025-06-03,1001,1198,3,409
20122,19519,GBP,Settled,2024-05-07,2024-05-09,1964,533,5,479
20123,38655,GBP,Settled,2024-12-13,2024-12-14,1390,1010,5,413
20124,5395,CAD,Failed,2025-04-02,2025-04-05,1454,1882,7,899
20125,10,USD,Settled,2024-12-14,2024-12-17,1969,338,7,639
20126,19594,CAD,Settled,2024-11-24,2024-11-26,984,1509,1,873
20127,417,EUR,Cleared,2025-04-19,2025-04-22,1955,1450,6,55
20128,51,USD,Settled,2024-08-27,2024-08-30,56,483,6,172
20129,67,GBP,Settled,2025-02-13,2025-02-14,1883,8,2,1
20130,2,EUR,Cleared,2024-11-14,2024-11-17,442,1493,4,670
20131,53,JPY,Cleared,2024-08-27,2024-08-29,126,1763,2,942
20132,32,JPY,Settled,2024-04-14,2024-04-16,405,909,5,853
20133,51,JPY,Cleared,2024-09-28,2024-09-30,1894,983,7,663
20134,724,GBP,Settled,2025-03-22,2025-03-24,314,1547,7,878
20135,64,CAD,Cleared,2024-06-11,2024-06-14,940,776,2,81
20136,694,USD,Settled,2025-03-01,2025-03-02,1088,199,6,403
20137,76,EUR,Settled,2024-11-13,2024-11-16,833,1170,1,451
20138,16,EUR,Settled,2025-01-11,2025-01-14,37,1318,3,817
20139,987,USD,Settled,2024-08-26,2024-08-29,519,661,4,528
20140,31572,CAD,Settled,2025-01-25,2025-01-28,1987,361,4,993
20141,99,EUR,Settled,2024-10-13,2024-10-15,1654,1516,3,918
20142,41011,GBP,Settled,2025-02-11,2025-02-14,1169,569,5,752
20143,89,CAD,Settled,2025-05-03,2025-05-04,1433,250,4,776
20144,605,GBP,Settled,2024-03-15,2024-03-16,938,816,2,233
20145,46922,EUR,Cleared,2025-01-08,2025-01-10,576,1712,6,216
20146,57,USD,Settled,2024-11-07,2024-11-10,1789,297,4,301
20147,26,EUR,Cancelled,2024-03-21,2024-03-23,642,58,1,515
20148,651,GBP,Cleared,2025-02-04,2025-02-05,157,217,3,176
20149,355,GBP,Settled,2025-02-26,2025-03-01,1136,677,3,396
20150,8,GBP,Settled,2024-11-01,2024-11-02,1546,1259,1,703
20151,954,CAD,Settled,2025-02-10,2025-02-11,1501,701,5,854
20152,58,GBP,Settled,2025-02-04,2025-02-05,56,1890,6,172
20153,931,CAD,Settled,2024-11-26,2024-11-28,38,1102,2,173
20154,60,EUR,Cleared,2024-10-01,2024-10-02,1383,1857,3,68
20155,89,EUR,Settled,2025-07-01,2025-07-04,781,1632,3,379
20156,53,USD,Settled,2024-06-26,2024-06-28,11,1569,4,569
20157,23,USD,Settled,2024-07-17,2024-07-18,1806,1773,4,167
20158,12,JPY,Settled,2024-05-26,2024-05-28,1012,147,5,148
20159,28657,USD,Cleared,2025-02-08,2025-02-11,1248,1814,7,598
20160,39,CAD,Settled,2025-01-08,2025-01-10,1423,1018,6,519
20161,36,USD,Cancelled,2024-05-26,2024-05-28,1479,980,7,673
20162,70,JPY,Cancelled,2024-01-29,2024-02-01,1940,210,5,177
20163,694,USD,Cleared,2024-01-04,2024-01-06,379,1240,7,962
20164,963,CAD,Settled,2025-03-11,2025-03-14,1141,300,2,808
20165,3401,USD,Cleared,2024-10-22,2024-10-24,1546,1778,1,703
20166,47,GBP,Cleared,2024-08-08,2024-08-11,1273,1393,3,958
20167,98,USD,Failed,2025-01-24,2025-01-26,1560,1045,1,24
20168,85,GBP,Cleared,2024-01-09,2024-01-10,127,1762,4,402
20169,882,GBP,Cleared,2024-09-15,2024-09-16,1562,1265,7,716
20170,654,GBP,Cleared,2025-04-19,2025-04-21,1073,1856,1,340
20171,694,USD,Settled,2024-12-26,2024-12-27,442,312,4,670
20172,15,GBP,Cleared,2025-03-29,2025-04-01,234,552,4,242
20173,1230,CAD,Settled,2024-12-31,2025-01-02,623,1079,2,282
20174,94,USD,Settled,2024-09-25,2024-09-28,497,1628,6,22
20175,26333,JPY,Pending,2024-06-05,2024-06-07,872,976,7,268
20176,437,JPY,Settled,2024-10-04,2024-10-05,1263,97,3,831
20177,901,CAD,Settled,2024-12-17,2024-12-19,1334,953,6,420
20178,836,CAD,Settled,2024-05-29,2024-05-30,1898,1672,1,666
20179,55,GBP,Settled,2025-01-04,2025-01-06,1798,911,4,74
20180,618,GBP,Settled,2024-12-13,2024-12-14,1032,136,1,843
20181,38864,GBP,Settled,2025-03-21,2025-03-24,1099,449,4,457
20182,825,EUR,Settled,2024-05-22,2024-05-25,955,353,6,751
20183,53,USD,Settled,2024-03-25,2024-03-27,1021,1340,6,924
20184,4,JPY,Settled,2025-06-13,2025-06-15,777,1270,5,573
20185,48,EUR,Settled,2025-02-12,2025-02-13,1199,1632,3,822
20186,26934,EUR,Cleared,2025-01-20,2025-01-23,774,417,7,137
20187,516,JPY,Cleared,2024-08-21,2024-08-23,1984,1410,4,520
20188,724,EUR,Cleared,2024-09-23,2024-09-26,899,1401,1,753
20189,430,JPY,Settled,2024-07-08,2024-07-10,958,1005,2,916
20190,93,USD,Cleared,2024-10-25,2024-10-26,181,90,7,261
20191,34,GBP,Settled,2024-04-09,2024-04-12,814,1257,3,497
20192,3,USD,Failed,2024-04-11,2024-04-14,1466,1787,2,434
20193,70,GBP,Cleared,2024-09-02,2024-09-05,1742,608,6,48
20194,33,CAD,Settled,2024-10-05,2024-10-08,573,86,3,744
20195,100,CAD,Cleared,2025-06-23,2025-06-24,693,580,7,466
20196,499,USD,Settled,2024-08-26,2024-08-29,1418,1462,7,949
20197,77,CAD,Cleared,2025-01-03,2025-01-04,968,1927,6,608
20198,13,CAD,Settled,2025-02-03,2025-02-04,1496,470,6,638
20199,952,CAD,Cleared,2024-04-08,2024-04-10,438,1206,4,705
20200,51,JPY,Settled,2024-09-20,2024-09-22,17,543,6,636
20201,23316,USD,Settled,2025-03-19,2025-03-20,1085,287,6,82
20202,73,GBP,Settled,2025-05-24,2025-05-25,298,976,7,736
20203,17,USD,Settled,2024-10-11,2024-10-12,587,1904,6,374
20204,82,EUR,Settled,2024-09-12,2024-09-14,599,632,5,819
20205,530,GBP,Settled,2024-12-21,2024-12-24,1034,422,6,499
20206,14,EUR,Cleared,2023-09-17,2023-09-18,373,595,2,255
20207,76,GBP,Cleared,2024-09-28,2024-09-30,1216,1360,6,901
20208,83,EUR,Settled,2025-03-04,2025-03-05,469,460,3,658
20209,75,CAD,Cleared,2024-08-31,2024-09-02,1099,1283,4,457
20210,99,CAD,Settled,2024-11-23,2024-11-25,1053,1733,2,575
20211,28,USD,Settled,2024-07-19,2024-07-20,763,1913,1,425
20212,22820,EUR,Settled,2025-02-10,2025-02-12,800,1200,7,959
20213,85,USD,Settled,2024-06-23,2024-06-26,1666,1242,1,343
20214,310,EUR,Settled,2025-03-26,2025-03-29,371,2000,7,830
20215,920,JPY,Failed,2025-04-30,2025-05-01,873,102,6,66
20216,36,CAD,Cancelled,2024-06-18,2024-06-21,964,1475,1,595
20217,140,EUR,Cancelled,2025-06-13,2025-06-16,823,1041,5,872
20218,43329,JPY,Settled,2024-02-28,2024-02-29,544,616,7,289
20219,35,USD,Settled,2025-05-01,2025-05-04,1404,352,3,754
20220,80,GBP,Settled,2025-07-09,2025-07-12,564,757,7,957
20221,32,GBP,Settled,2024-11-09,2024-11-12,370,1769,4,508
20222,563,CAD,Settled,2024-10-13,2024-10-15,1641,1077,7,218
20223,93,GBP,Settled,2024-04-27,2024-04-29,998,1797,4,494
20224,782,GBP,Settled,2025-04-17,2025-04-19,46,980,7,580
20225,87,CAD,Settled,2025-06-22,2025-06-25,1090,818,2,114
20226,20,EUR,Settled,2024-07-20,2024-07-23,676,1421,6,970
20227,7210,CAD,Cleared,2024-03-17,2024-03-18,1742,1095,6,48
20228,1,CAD,Cleared,2024-10-15,2024-10-18,971,18,1,238
20229,208,JPY,Settled,2025-01-28,2025-01-30,131,1313,3,18
20230,27,JPY,Cancelled,2024-11-05,2024-11-08,1582,1212,7,58
20231,643,JPY,Settled,2024-08-13,2024-08-14,51,1497,4,99
20232,719,GBP,Settled,2024-12-11,2024-12-13,1803,1928,1,689
20233,177,JPY,Cancelled,2024-07-16,2024-07-19,774,687,7,137
20234,54,USD,Cleared,2024-03-20,2024-03-22,1742,921,6,48
20235,725,USD,Cleared,2024-10-30,2024-11-01,1745,981,6,788
20236,32727,CAD,Settled,2024-10-12,2024-10-14,56,104,6,11
20237,71,CAD,Settled,2024-02-07,2024-02-08,1457,295,2,398
20238,29690,USD,Cleared,2024-09-22,2024-09-25,351,1462,7,27
20239,17,EUR,Cleared,2025-03-27,2025-03-29,1433,276,4,776
20240,42,EUR,Settled,2024-03-19,2024-03-20,51,1491,4,99
20241,39,USD,Settled,2024-12-09,2024-12-10,17,925,6,636
20242,607,CAD,Settled,2024-11-20,2024-11-21,412,1427,3,860
20243,15,USD,Settled,2025-04-22,2025-04-23,714,935,6,355
20244,168,USD,Settled,2025-03-23,2025-03-26,746,1864,5,631
20245,55,JPY,Cleared,2025-06-05,2025-06-08,469,441,3,658
20246,87,JPY,Settled,2024-05-29,2024-05-31,872,1231,7,268
20247,9,CAD,Settled,2024-04-15,2024-04-17,692,1259,1,345
20248,39,JPY,Settled,2025-04-17,2025-04-18,1892,90,7,852
20249,24167,USD,Settled,2024-01-29,2024-01-31,1201,149,5,786
20250,58,JPY,Settled,2025-02-11,2025-02-14,407,1947,5,459
20251,15,USD,Settled,2025-02-23,2025-02-24,298,1108,7,736
20252,73,GBP,Settled,2024-08-22,2024-08-24,301,1555,4,738
20253,25,CAD,Settled,2024-06-20,2024-06-21,1982,1280,2,382
20254,7642,GBP,Cleared,2024-12-18,2024-12-19,322,1583,7,161
20255,26,JPY,Settled,2025-01-12,2025-01-15,314,34,7,878
20256,43371,CAD,Settled,2024-09-17,2024-09-19,25,1347,5,175
20257,21478,EUR,Cleared,2024-12-15,2024-12-16,438,1887,4,705
20258,41,EUR,Settled,2025-02-09,2025-02-11,826,1401,1,439
20259,75,USD,Settled,2025-07-02,2025-07-05,1334,1409,6,420
20260,72,GBP,Settled,2024-08-02,2024-08-03,1648,1535,1,90
20261,947,CAD,Cleared,2024-09-06,2024-09-09,1282,323,7,122
20262,41569,JPY,Settled,2025-03-30,2025-04-02,1914,356,4,223
20263,221,CAD,Settled,2025-01-31,2025-02-02,644,1010,5,202
20264,61,JPY,Cleared,2024-07-13,2024-07-15,763,1993,1,425
20265,124,USD,Settled,2025-04-18,2025-04-20,293,1297,3,199
20266,559,EUR,Pending,2024-05-16,2024-05-18,833,349,1,706
20267,579,CAD,Settled,2024-03-20,2024-03-23,329,378,2,841
20268,322,EUR,Cleared,2025-01-01,2025-01-04,249,1896,7,813
20269,584,EUR,Cleared,2024-04-19,2024-04-22,183,1698,3,393
20270,39427,GBP,Settled,2025-01-25,2025-01-27,576,315,6,216
20271,10661,GBP,Pending,2024-10-19,2024-10-21,234,1407,4,242
20272,78,JPY,Settled,2025-03-04,2025-03-05,940,1718,2,81
20273,5,JPY,Cleared,2024-11-13,2024-11-16,1831,1393,3,740
20274,826,EUR,Settled,2025-03-08,2025-03-09,1653,1462,7,351
20275,671,EUR,Settled,2024-02-12,2024-02-14,971,892,1,238
20276,35660,CAD,Settled,2025-05-13,2025-05-16,1382,1813,3,49
20277,47179,EUR,Cleared,2024-08-28,2024-08-29,1308,1336,7,931
20278,92,CAD,Settled,2024-11-28,2024-11-30,94,1366,3,974
20279,48999,CAD,Settled,2024-10-08,2024-10-09,1274,553,5,988
20280,5,USD,Failed,2024-07-31,2024-08-02,1264,487,6,94
20281,46,JPY,Cancelled,2024-07-12,2024-07-14,1981,1342,5,920
20282,71,CAD,Settled,2024-05-19,2024-05-20,958,1113,2,916
20283,95,USD,Settled,2024-11-21,2024-11-23,1166,1055,7,543
20284,32,CAD,Cleared,2025-04-26,2025-04-28,1665,428,1,78
20285,60,GBP,Cleared,2025-02-14,2025-02-17,1470,531,2,983
20286,271,CAD,Settled,2025-04-01,2025-04-04,283,1254,2,538
20287,27,JPY,Settled,2025-03-03,2025-03-06,1413,128,6,20
20288,36,USD,Failed,2024-12-10,2024-12-11,1443,1188,5,675
20289,10419,CAD,Pending,2025-01-24,2025-01-25,739,1490,7,79
20290,705,USD,Settled,2025-03-28,2025-03-29,1666,343,1,757
20291,95,CAD,Settled,2024-07-05,2024-07-06,25,1367,5,644
20292,21,EUR,Settled,2024-12-25,2024-12-26,66,150,2,654
20293,574,EUR,Cleared,2024-11-01,2024-11-04,1873,228,4,870
20294,36,USD,Pending,2025-03-03,2025-03-04,1695,1325,7,346
20295,807,CAD,Cleared,2025-01-12,2025-01-13,1982,818,2,382
20296,22,USD,Pending,2024-09-10,2024-09-13,1090,1027,2,114
20297,4,JPY,Pending,2024-04-03,2024-04-06,1029,140,4,455
20298,937,GBP,Settled,2025-03-16,2025-03-17,623,1733,2,282
20299,38,GBP,Settled,2024-03-09,2024-03-10,985,1691,1,283
20300,801,CAD,Cleared,2024-03-29,2024-04-01,234,1497,4,242
20301,24,USD,Settled,2024-12-29,2024-12-31,1701,753,2,536
20302,72,JPY,Cancelled,2024-09-20,2024-09-21,876,1391,3,610
20303,83,GBP,Cleared,2025-02-15,2025-02-17,1956,1842,3,303
20304,24,EUR,Settled,2025-07-15,2025-07-17,1411,745,4,587
20305,32,USD,Cleared,2025-06-03,2025-06-06,181,860,7,261
20306,4,JPY,Pending,2024-11-28,2024-11-29,1085,1655,6,82
20307,70,USD,Failed,2025-01-28,2025-01-29,1677,1535,1,759
20308,42,CAD,Cleared,2024-07-31,2024-08-02,437,817,2,328
20309,85,CAD,Cleared,2024-12-28,2024-12-29,347,368,3,683
20310,26,USD,Pending,2024-02-10,2024-02-12,623,1006,2,282
20311,21842,GBP,Cleared,2025-01-11,2025-01-13,181,1476,7,261
20312,59,EUR,Cancelled,2025-04-12,2025-04-15,156,154,5,713
20313,97,EUR,Cancelled,2025-02-08,2025-02-10,1469,1862,2,622
20314,55,GBP,Settled,2024-04-10,2024-04-11,340,363,2,495
20315,90,EUR,Settled,2024-06-12,2024-06-13,1074,454,6,473
20316,67,USD,Settled,2025-02-24,2025-02-27,876,134,3,610
20317,6,EUR,Settled,2025-04-27,2025-04-28,182,677,3,882
20318,548,CAD,Settled,2024-06-07,2024-06-10,1437,1329,1,320
20319,44,USD,Settled,2025-06-19,2025-06-21,1320,1945,6,896
20320,451,CAD,Settled,2024-11-25,2024-11-26,540,1516,3,6
20321,63,USD,Settled,2024-04-13,2024-04-14,1562,1660,7,716
20322,34,GBP,Settled,2024-10-09,2024-10-11,1807,592,7,7
20323,27,EUR,Settled,2025-05-07,2025-05-10,1194,1770,7,668
20324,22,USD,Settled,2024-06-12,2024-06-14,1561,717,2,991
20325,193,USD,Settled,2024-10-05,2024-10-08,42,546,2,934
20326,935,GBP,Failed,2025-05-24,2025-05-26,357,1658,7,633
20327,442,GBP,Cleared,2024-10-02,2024-10-03,1753,794,5,855
20328,28,GBP,Settled,2024-11-15,2024-11-16,1000,61,4,525
20329,400,JPY,Cleared,2023-10-26,2023-10-28,1273,113,3,958
20330,48,JPY,Cleared,2025-06-05,2025-06-06,693,1547,7,466
20331,521,CAD,Cleared,2023-10-20,2023-10-23,1592,759,5,720
20332,8,JPY,Pending,2024-12-19,2024-12-21,326,409,5,323
20333,615,JPY,Settled,2024-12-05,2024-12-08,1169,1774,5,342
20334,44,CAD,Settled,2025-02-27,2025-03-01,1136,1936,3,396
20335,330,USD,Settled,2025-03-08,2025-03-11,1184,768,6,364
20336,25,CAD,Settled,2024-10-01,2024-10-03,1984,1333,4,520
20337,377,EUR,Settled,2024-08-04,2024-08-06,1162,1853,3,190
20338,477,CAD,Cleared,2024-12-22,2024-12-23,1635,458,3,115
20339,35,USD,Settled,2025-04-24,2025-04-26,293,1990,3,199
20340,34628,CAD,Settled,2025-03-12,2025-03-14,887,1493,4,979
20341,47558,JPY,Settled,2025-02-19,2025-02-22,826,254,1,439
20342,56,CAD,Settled,2024-12-17,2024-12-20,260,1434,4,944
20343,43,USD,Settled,2025-02-28,2025-03-02,1244,1267,4,659
20344,33554,GBP,Failed,2024-12-23,2024-12-26,1665,1796,1,78
20345,1649,CAD,Settled,2025-04-19,2025-04-22,33,719,3,401
20346,321,GBP,Settled,2024-01-22,2024-01-25,1661,1208,2,761
20347,41932,CAD,Settled,2024-03-18,2024-03-20,866,1823,1,746
20348,23,EUR,Settled,2024-08-10,2024-08-13,746,721,5,162
20349,7042,CAD,Settled,2024-08-28,2024-08-31,720,189,3,534
20350,36,CAD,Settled,2024-07-19,2024-07-21,1985,1247,6,334
20351,642,CAD,Cleared,2025-06-30,2025-07-01,1145,659,3,938
20352,93,CAD,Settled,2024-08-15,2024-08-18,1577,702,3,772
20353,672,EUR,Cleared,2024-03-11,2024-03-12,751,278,3,516
20354,40,CAD,Settled,2024-10-28,2024-10-30,1725,1037,7,771
20355,65,USD,Cleared,2024-11-09,2024-11-12,442,731,4,670
20356,33,USD,Settled,2023-12-23,2023-12-25,469,278,3,658
20357,92,GBP,Settled,2025-03-27,2025-03-28,1647,1751,5,747
20358,22389,CAD,Settled,2024-11-17,2024-11-20,1471,1774,5,33
20359,24,JPY,Cleared,2024-11-06,2024-11-07,602,1785,1,701
20360,2870,EUR,Settled,2025-05-15,2025-05-16,732,1884,4,838
20361,809,USD,Failed,2024-07-20,2024-07-22,215,1319,7,908
20362,74,GBP,Cleared,2025-01-06,2025-01-09,1641,299,7,218
20363,74,USD,Settled,2025-03-26,2025-03-28,183,994,3,393
20364,15,EUR,Settled,2024-08-01,2024-08-02,1162,571,3,190
20365,79,GBP,Settled,2024-11-03,2024-11-05,1023,775,4,354
20366,26,GBP,Cleared,2025-03-10,2025-03-11,823,1010,5,872
20367,4,GBP,Settled,2025-05-22,2025-05-25,190,675,1,863
20368,40124,GBP,Settled,2024-08-31,2024-09-01,176,107,2,731
20369,55,JPY,Settled,2025-05-08,2025-05-09,1411,356,4,587
20370,49427,EUR,Settled,2024-11-08,2024-11-09,1159,193,3,697
20371,50,USD,Settled,2025-04-04,2025-04-05,1962,980,7,93
20372,90,GBP,Settled,2024-07-30,2024-08-01,1454,1133,7,899
20373,37395,CAD,Settled,2025-01-15,2025-01-17,166,1288,5,847
20374,99,EUR,Settled,2025-03-24,2025-03-25,724,828,3,721
20375,88,GBP,Settled,2025-01-24,2025-01-25,1034,1025,6,499
20376,57,GBP,Cleared,2024-06-15,2024-06-17,283,146,2,538
20377,35,USD,Cleared,2024-09-07,2024-09-09,1789,853,4,301
20378,27,USD,Settled,2024-11-06,2024-11-09,320,164,4,131
20379,412,GBP,Cleared,2025-03-13,2025-03-14,940,1005,2,81
20380,321,EUR,Settled,2024-08-10,2024-08-12,322,289,7,161
20381,89,USD,Settled,2023-12-14,2023-12-17,1136,1949,3,396
20382,35833,USD,Settled,2024-07-14,2024-07-16,1418,1658,7,949
20383,84,JPY,Settled,2023-11-13,2023-11-15,1789,61,4,301
20384,95,USD,Settled,2025-01-24,2025-01-26,1754,1059,1,605
20385,119,EUR,Settled,2024-11-21,2024-11-24,1984,1518,4,520
20386,95,USD,Settled,2024-11-03,2024-11-05,74,1911,4,945
20387,5,EUR,Cleared,2025-06-03,2025-06-05,319,1710,7,169
20388,61,EUR,Settled,2024-08-04,2024-08-06,1090,952,2,114
20389,902,GBP,Cleared,2025-02-03,2025-02-04,1981,1446,5,920
20390,49781,GBP,Cleared,2024-08-20,2024-08-22,799,104,6,467
20391,91,GBP,Settled,2025-05-28,2025-05-30,123,1961,1,821
20392,762,USD,Settled,2024-11-17,2024-11-19,1047,22,2,234
20393,75,EUR,Settled,2024-07-11,2024-07-13,930,1400,1,415
20394,449,GBP,Settled,2024-02-02,2024-02-04,1546,612,1,703
20395,620,USD,Settled,2023-11-17,2023-11-20,1706,1260,4,856
20396,28,JPY,Cleared,2024-11-09,2024-11-12,437,146,2,328
20397,62,USD,Settled,2025-06-01,2025-06-04,1761,546,2,679
20398,63,USD,Cleared,2024-11-03,2024-11-05,1190,1212,7,385
20399,59,EUR,Settled,2025-05-30,2025-06-01,371,1265,7,830
20400,16,GBP,Settled,2024-08-28,2024-08-30,633,1862,2,377
20401,73,GBP,Cleared,2025-03-14,2025-03-16,663,1079,2,4
20402,823,USD,Settled,2025-02-17,2025-02-19,670,1903,7,881
20403,791,CAD,Settled,2025-03-29,2025-03-30,1382,30,3,49
20404,264,USD,Settled,2024-01-23,2024-01-25,266,70,2,511
20405,33,CAD,Settled,2025-03-30,2025-04-01,934,417,7,826
20406,7316,GBP,Settled,2025-05-31,2025-06-03,1199,1313,3,822
20407,37,GBP,Cleared,2025-04-03,2025-04-05,1892,757,7,852
20408,26640,JPY,Settled,2024-11-01,2024-11-02,668,318,1,445
20409,43969,GBP,Failed,2024-09-20,2024-09-22,971,1823,1,238
20410,938,CAD,Settled,2024-09-11,2024-09-13,1441,661,4,312
20411,844,EUR,Settled,2024-09-27,2024-09-28,1631,1113,2,252
20412,11,CAD,Settled,2024-12-25,2024-12-26,1088,1727,6,403
20413,30,CAD,Settled,2024-04-01,2024-04-03,873,1349,6,66
20414,97,USD,Settled,2025-03-06,2025-03-09,934,1265,7,826
20415,77,USD,Settled,2025-05-27,2025-05-30,1647,831,5,747
20416,70,GBP,Settled,2024-05-21,2024-05-24,1049,504,4,156
20417,97,JPY,Settled,2025-04-17,2025-04-19,100,881,2,220
20418,38,EUR,Settled,2024-09-25,2024-09-26,872,1125,7,268
20419,35,JPY,Cleared,2024-10-14,2024-10-15,1190,580,7,362
20420,588,USD,Cleared,2024-02-09,2024-02-11,1726,36,7,461
20421,14,EUR,Cleared,2024-04-17,2024-04-18,66,1578,2,654
20422,532,USD,Settled,2025-05-02,2025-05-03,1156,97,3,116
20423,10,EUR,Settled,2025-05-09,2025-05-10,1062,758,3,34
20424,45,CAD,Settled,2024-07-17,2024-07-18,857,1002,7,72
20425,2521,EUR,Settled,2024-04-16,2024-04-17,1479,1645,7,673
20426,7,USD,Settled,2025-06-25,2025-06-28,1695,1606,7,346
20427,245,USD,Settled,2024-03-12,2024-03-14,623,378,2,282
20428,71,USD,Cleared,2024-08-01,2024-08-02,77,194,1,869
20429,8944,USD,Settled,2025-03-20,2025-03-23,412,152,3,860
20430,8,USD,Settled,2025-05-05,2025-05-08,918,1652,1,297
20431,674,EUR,Cleared,2024-10-30,2024-11-01,1501,384,5,854
20432,31,EUR,Settled,2025-04-14,2025-04-17,792,1992,4,192
20433,28,CAD,Settled,2025-02-08,2025-02-10,49,595,2,648
20434,32,GBP,Cleared,2024-06-22,2024-06-25,1073,1808,1,340
20435,86,GBP,Settled,2023-10-17,2023-10-19,1403,1994,6,397
20436,40087,USD,Cleared,2025-03-11,2025-03-12,1036,1931,6,880
20437,48,EUR,Settled,2025-06-09,2025-06-12,778,1957,1,616
20438,22,USD,Settled,2025-02-10,2025-02-12,1443,913,5,675
20439,77,JPY,Settled,2024-04-13,2024-04-15,1222,1323,6,163
20440,826,JPY,Cleared,2024-02-08,2024-02-11,159,445,2,239
20441,731,USD,Cleared,2025-01-09,2025-01-11,1194,7,7,668
20442,40,GBP,Cleared,2024-12-08,2024-12-11,1841,248,3,952
20443,7,CAD,Settled,2024-05-23,2024-05-24,1354,1187,5,764
20444,480,GBP,Cleared,2025-02-14,2025-02-15,1481,756,1,107
20445,22842,JPY,Settled,2025-03-21,2025-03-24,133,1713,1,212
20446,34153,JPY,Settled,2024-11-10,2024-11-11,769,54,6,344
20447,736,EUR,Settled,2023-12-16,2023-12-17,159,568,2,239
20448,8953,USD,Settled,2024-10-24,2024-10-25,732,1762,4,838
20449,35617,EUR,Cleared,2025-01-25,2025-01-27,1454,1436,7,899
20450,23,USD,Settled,2025-02-08,2025-02-09,157,167,3,176
20451,53,CAD,Settled,2024-12-26,2024-12-28,1413,1161,6,20
20452,23,EUR,Cleared,2024-10-25,2024-10-26,25,1909,5,644
20453,75,USD,Cleared,2024-10-15,2024-10-18,89,1762,4,208
20454,86,GBP,Settled,2024-12-21,2024-12-22,320,228,4,131
20455,26,CAD,Settled,2025-05-28,2025-05-29,1703,660,6,982
20456,30,USD,Cleared,2024-07-21,2024-07-23,874,1219,2,634
20457,92,USD,Cleared,2024-09-24,2024-09-25,166,149,5,847
20458,26,EUR,Cancelled,2025-06-22,2025-06-24,1496,124,6,638
20459,238,USD,Settled,2024-05-10,2024-05-13,181,1462,7,261
20460,310,USD,Settled,2024-11-06,2024-11-09,1478,1998,2,891
20461,87,USD,Settled,2024-08-31,2024-09-03,847,463,1,230
20462,9,CAD,Settled,2025-02-26,2025-03-01,642,477,1,515
20463,99,GBP,Settled,2024-09-22,2024-09-23,176,1295,2,731
20464,80,GBP,Settled,2024-10-02,2024-10-05,1833,533,5,893
20465,74,USD,Cleared,2024-01-15,2024-01-17,370,276,4,372
20466,942,EUR,Settled,2025-04-11,2025-04-14,1454,1226,7,899
20467,76,GBP,Cleared,2025-05-13,2025-05-14,1252,1516,3,925
